Offer,Description,Coupon Code,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Fibe Axis Bank Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,HDFC Bank Biz First Credit Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,HDFC Bank Biz Grow Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,HDFC Bank Biz Power Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,HDFC Bank UPI Rupay Biz Credit Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,HDFC Bank UPI RuPay Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,HDFC Bharat Credit Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,HDFC Pixel Go Credit Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,HDFC Pixel Play Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,HPCL Energie Bobcard (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,ICAI Exclusive Bobcard (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,ICICI Bank HPCL Super Saver Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,ICICI Bank Sapphiro Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,ICSI Diamond Bobcard (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,IDFC First Earn RuPay Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,IDFC First Power Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Indian Army Yoddha Bobcard (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Indian Coast Guard Rakshamah Bank of Baroda (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Indian Navy Varunah Premium Bobcard (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Indian Overseas Bank Classic Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,IndianOil Axis Bank Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Indianoil Kotak Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Indianoil RBL Bank Xtra Credit Card (RuPay),,,Paytm UPI,
